area,item,amount [t]
Argentina,Milk - Excluding Butter,11095097.064132007
Argentina,Millet and products,5000.0
Argentina,Mules,568.5770721734756
Argentina,Mutton & Goat Meat,64998.21308567074
Argentina,Nuts and products,26228.164929314018
Argentina,Oats,608076.4317659012
Argentina,"Offals, Edible",605587.9039773656
Argentina,"Oil, palm fruit",0.0
Argentina,"Oilcrops Oil, Other",261676.59879477814
Argentina,"Oilcrops, Other",37999.99999999993
Argentina,"Oilseed Cakes, Other",44967.060322584686
Argentina,Olive Oil,32347.044905648105
Argentina,Olives (including preserved),321000.0
Argentina,Onions,650731.9055473317
Argentina,"Oranges, Mandarines",1490716.0306833677
Argentina,Palm Oil,2955.861111611395
Argentina,Palm kernels,0.0
