area,item,amount [t]
Afghanistan,Rape and Mustardseed,0.0
Afghanistan,Rice and products,888531.2835656512
Afghanistan,Ricebran Oil,0.0
Afghanistan,"Rodents, other",0.0
Afghanistan,"Roots, Other",0.0
Afghanistan,Rubber,0.0
Afghanistan,Rye and products,0.0
Afghanistan,Seed cotton,74061.99999999988
Afghanistan,Sesame seed,41999.999999999796
Afghanistan,Sesameseed Cake,3381.9999999999845
Afghanistan,Sesameseed Oil,1999.999999999991
Afghanistan,Sheep,6920677.3449630495
Afghanistan,Silk,555.99817272134
Afghanistan,Sisal,0.0
Afghanistan,"Soft-Fibres, Other",0.0
Afghanistan,Sorghum and products,1062.3088655443855
Afghanistan,Soyabean Cake,22015.500917250305
Afghanistan,Soyabean Oil,5225.26951175824
Afghanistan,Soyabeans,7757.998909120939
Afghanistan,"Spices, Other",19975.24963990819
Afghanistan,Sugar (Raw Equivalent),750615.2612556724
Afghanistan,Sugar beet,5000.0
Afghanistan,Sugar cane,40000.0
Afghanistan,Sugar non-centrifugal,0.0
Afghanistan,Sunflower seed,6558.0011061129935
Afghanistan,Sunflowerseed Cake,4623.541640973718
Afghanistan,Sunflowerseed Oil,99404.903190183
Afghanistan,Sweet potatoes,0.0
Afghanistan,"Sweeteners, Other",17994.063546433943
Afghanistan,Tea (including mate),14977.066100792543
Afghanistan,Tobacco,0.0
Afghanistan,Tomatoes and products,16998.999909526472
Afghanistan,"Vegetables, Other",3337922.001518343
Afghanistan,Wheat and products,7522775.352279551
Afghanistan,Wine,0.0
Afghanistan,Wool (Clean Eq.),13710.85842834741
Afghanistan,Yams,0.0
Albania,Abaca,0.0
Albania,"Alcohol, Non-Food",580.9468771616844
Albania,Apples and products,108894.11123051203
Albania,Asses,0.0
Albania,Bananas,27051.999753939726
Albania,Barley and products,23751.999688904405
Albania,Beans,24686.002813171974
Albania,Beer,84252.80761990146
Albania,"Beverages, Alcoholic",3946.4304968240012
Albania,"Beverages, Fermented",0.0
Albania,Bovine Meat,33980.47412627971
Albania,Buffaloes,0.0
Albania,"Butter, Ghee",3999.157587111521
Albania,"Camelids, other",0.0
Albania,Camels,0.0
Albania,Cassava and products,0.0
Albania,Cattle,283297.1252240389
Albania,"Cereals, Other",917.704152331136
Albania,"Citrus, Other",16.0
Albania,Cloves,0.0
Albania,Cocoa Beans and products,0.0
Albania,Coconut Oil,0.0
Albania,Coconuts - Incl Copra,0.0
Albania,Coffee and products,7996.15026069247
Albania,Copra Cake,16.95697678596091
Albania,Cotton lint,248.86299231884686
Albania,Cottonseed,1000.0
Albania,Cottonseed Cake,27.0
Albania,Cottonseed Oil,72.0
Albania,Dates,15000.0
Albania,Eggs,53536.53092028372
Albania,"Fats, Animals, Raw",3993.277313188415
Albania,"Fish, Seafood",21756.156368428048
Albania,Fodder crops,6408178.905014191
Albania,"Fruits, Other",166561.9948171476
Albania,Goats,748407.0166414004
Albania,Grapefruit and products,0.0
Albania,Grapes and products (excl wine),203951.46610078504
Albania,Grazing,9615854.0
Albania,Groundnut Cake,39.0
Albania,Groundnut Oil,64.0
Albania,Groundnuts,1000.1346771586199
Albania,"Hard Fibres, Other",0.0
Albania,Hides and skins,13906.019055175133
Albania,Honey,5000.0
Albania,Hops,1801.7247935023422
Albania,Horses,2.977201418579108
Albania,Jute,0.0
Albania,Jute-Like Fibres,0.0
Albania,"Lemons, Limes and products",9498.793201141092
Albania,Maize Germ Oil,1744.1381782545116
Albania,Maize and products,478303.0555289851
Albania,"Meat, Other",0.0
Albania,Milk - Excluding Butter,1072005.9019973294
Albania,Millet and products,0.0
Albania,Mules,0.0
Albania,Mutton & Goat Meat,23994.077732812362
Albania,Nuts and products,16877.499305601632
Albania,Oats,36000.0
Albania,"Offals, Edible",14151.304618953825
Albania,"Oil, palm fruit",0.0
Albania,"Oilcrops Oil, Other",3691.0142090038016
Albania,"Oilcrops, Other",0.0
Albania,"Oilseed Cakes, Other",638.7972086364412
Albania,Olive Oil,13816.825227328452
Albania,Olives (including preserved),139818.4895075656
Albania,Onions,106686.99118103548
Albania,"Oranges, Mandarines",63454.997078978864
Albania,Palm Oil,1974.5080872212884
Albania,Palm kernels,0.0
Albania,Palmkernel Cake,0.0
Albania,Palmkernel Oil,0.0
Albania,Peas,0.0
Albania,Pepper,0.0
Albania,Pigmeat,14137.0146079529
Albania,Pigs,168746.13745181274
Albania,Pimento,0.0
Albania,Pineapples and products,929.3764144219493
Albania,Plantains,0.0
Albania,Potatoes and products,263283.40043132217
Albania,Poultry Birds,10903398.486448806
Albania,Poultry Meat,38269.23724216624
Albania,"Pulses, Other and products",3550.9649140774995
Albania,Rabbits and hares,0.0
Albania,Rape and Mustard Cake,0.0
Albania,Rape and Mustard Oil,0.0
Albania,Rape and Mustardseed,0.0
Albania,Rice and products,24170.936021911573
Albania,Ricebran Oil,0.0
Albania,"Rodents, other",0.0
Albania,"Roots, Other",0.0
Albania,Rubber,0.0
Albania,Rye and products,3000.0
Albania,Seed cotton,691.0
Albania,Sesame seed,0.0
Albania,Sesameseed Cake,0.0
Albania,Sesameseed Oil,0.0
Albania,Sheep,1218799.905692358
Albania,Silk,0.0
Albania,Sisal,0.0
Albania,"Soft-Fibres, Other",0.0
Albania,Sorghum and products,0.0
Albania,Soyabean Cake,20265.746521488418
Albania,Soyabean Oil,1015.377062251909
Albania,Soyabeans,441.0
Albania,"Spices, Other",343.0
Albania,Sugar (Raw Equivalent),50437.87403156189
Albania,Sugar beet,27000.0
Albania,Sugar cane,0.0
Albania,Sugar non-centrifugal,0.0
Albania,Sunflower seed,1000.0
Albania,Sunflowerseed Cake,1637.714428470367
Albania,Sunflowerseed Oil,16706.66386013024
Albania,Sweet potatoes,0.0
Albania,"Sweeteners, Other",51006.213362532246
Albania,Tea (including mate),0.0
Albania,Tobacco,4231.7775198613035
Albania,Tomatoes and products,318926.99999918835
Albania,"Vegetables, Other",878142.6438641074
Albania,Wheat and products,483443.44593294326
Albania,Wine,5962.92491378081
Albania,Wool (Clean Eq.),2829.941178567006
Albania,Yams,0.0
Algeria,Abaca,0.0
Algeria,"Alcohol, Non-Food",1939.6857687898491
Algeria,Apples and products,571637.1020965918
Algeria,Asses,0.0
Algeria,Bananas,256249.98399709762
Algeria,Barley and products,2111455.456331503
Algeria,Beans,49437.38993526571
Algeria,Beer,169823.8838821399
Algeria,"Beverages, Alcoholic",3702.0590455893353
Algeria,"Beverages, Fermented",0.0
Algeria,Bovine Meat,165933.716693208
Algeria,Buffaloes,0.0
Algeria,"Butter, Ghee",14843.05769138694
Algeria,"Camelids, other",0.0
Algeria,Camels,45504.37867776376
Algeria,Cassava and products,1987.232139070087
Algeria,Cattle,638474.8185787391
Algeria,"Cereals, Other",7227.41784600855
Algeria,"Citrus, Other",1000.0
Algeria,Cloves,1999.9999999999995
Algeria,Cocoa Beans and products,1982.0354611558862
Algeria,Coconut Oil,1911.3286816446816
Algeria,Coconuts - Incl Copra,999.38032416344
Algeria,Coffee and products,84997.12200125384
Algeria,Copra Cake,86.66899246157797
Algeria,Cotton lint,7955.938944801718
Algeria,Cottonseed,54.0
Algeria,Cottonseed Cake,35.85940666985027
Algeria,Cottonseed Oil,0.0
Algeria,Dates,1152000.0
Algeria,Eggs,293657.9474357596
Algeria,"Fats, Animals, Raw",11940.40974364546
Algeria,"Fish, Seafood",108267.29832037084
Algeria,Fodder crops,4094070.5140631963
Algeria,"Fruits, Other",962684.9945019787
Algeria,Goats,1838632.1336427766
Algeria,Grapefruit and products,2000.0
Algeria,Grapes and products (excl wine),583325.9173085719
Algeria,Grazing,22232517.0
Algeria,Groundnut Cake,32768.790650368355
Algeria,Groundnut Oil,29283.995219274682
Algeria,Groundnuts,100417.12050845903
Algeria,"Hard Fibres, Other",0.0
Algeria,Hides and skins,73329.18741221672
Algeria,Honey,5000.0
Algeria,Hops,0.0
Algeria,Horses,2724.5959165769095
Algeria,Jute,0.0
Algeria,Jute-Like Fibres,0.0
Algeria,"Lemons, Limes and products",85000.0
Algeria,Maize Germ Oil,474.70815668021334
Algeria,Maize and products,4759457.906828986
Algeria,"Meat, Other",15591.410337397756
Algeria,Milk - Excluding Butter,3563682.710416131
Algeria,Millet and products,5004.099440525423
Algeria,Mules,0.0
Algeria,Mutton & Goat Meat,353845.99212470243
Algeria,Nuts and products,81209.40285741944
Algeria,Oats,85206.62898398533
Algeria,"Offals, Edible",67695.9469422506
Algeria,"Oil, palm fruit",0.0
Algeria,"Oilcrops Oil, Other",89540.55762513913
Algeria,"Oilcrops, Other",3140.115995842956
Algeria,"Oilseed Cakes, Other",0.0
Algeria,Olive Oil,122000.00000000001
Algeria,Olives (including preserved),1080000.0
Algeria,Onions,1666000.0
Algeria,"Oranges, Mandarines",1488005.9999724186
Algeria,Palm Oil,98808.11121031121
Algeria,Palm kernels,0.0
Algeria,Palmkernel Cake,18.83079635953013
Algeria,Palmkernel Oil,0.0
Algeria,Peas,13150.713469637227
Algeria,Pepper,2994.358730807716
Algeria,Pigmeat,956.9788666870304
Algeria,Pigs,2646.0378791580524
Algeria,Pimento,18784.361532730156
Algeria,Pineapples and products,2961.997674495472
Algeria,Plantains,999.0
Algeria,Potatoes and products,4869579.984634852
Algeria,Poultry Birds,244213279.87165305
Algeria,Poultry Meat,270775.5099732329
Algeria,"Pulses, Other and products",198940.90676660652
Algeria,Rabbits and hares,8065216.687154782
Algeria,Rape and Mustard Cake,11788.930740696005
Algeria,Rape and Mustard Oil,8727.631643150035
Algeria,Rape and Mustardseed,24070.03104162929
Algeria,Rice and products,208128.55811565925
Algeria,Ricebran Oil,0.0
Algeria,"Rodents, other",0.0
Algeria,"Roots, Other",0.0
Algeria,Rubber,0.0
Algeria,Rye and products,0.0
Algeria,Seed cotton,81.0
Algeria,Sesame seed,6385.197067538049
Algeria,Sesameseed Cake,0.0
Algeria,Sesameseed Oil,0.0
Algeria,Sheep,17683620.037667308
Algeria,Silk,0.0
Algeria,Sisal,0.0
Algeria,"Soft-Fibres, Other",0.0
Algeria,Sorghum and products,256.0
Algeria,Soyabean Cake,689191.5019288582
Algeria,Soyabean Oil,624471.4036257353
Algeria,Soyabeans,511206.5457306033
Algeria,"Spices, Other",13923.7683507368
Algeria,Sugar (Raw Equivalent),2008343.104046622
Algeria,Sugar beet,0.0
Algeria,Sugar cane,0.0
Algeria,Sugar non-centrifugal,0.0
Algeria,Sunflower seed,10353.926271672313
Algeria,Sunflowerseed Cake,10126.945761028128
Algeria,Sunflowerseed Oil,48795.327649683386
Algeria,Sweet potatoes,0.0
Algeria,"Sweeteners, Other",171443.6666952674
Algeria,Tea (including mate),14981.282704353182
Algeria,Tobacco,34457.65043579212
Algeria,Tomatoes and products,1746633.999827851
Algeria,"Vegetables, Other",7021746.045538041
Algeria,Wheat and products,6424477.873479977
Algeria,Wine,26835.172930464225
Algeria,Wool (Clean Eq.),37766.83041899126
Algeria,Yams,0.0
Angola,Abaca,0.0
Angola,"Alcohol, Non-Food",45345.93088523823
Angola,Apples and products,6992.675788432078
Angola,Asses,0.0
Angola,Bananas,4115000.0
Angola,Barley and products,0.0
Angola,Beans,300574.0368535205
Angola,Beer,640236.0544929861
Angola,"Beverages, Alcoholic",25851.21995758658
Angola,"Beverages, Fermented",751000.0000000001
Angola,Bovine Meat,112928.73924671354
Angola,Buffaloes,0.0
Angola,"Butter, Ghee",998.762909693362
Angola,"Camelids, other",0.0
Angola,Camels,0.0
Angola,Cassava and products,8782000.0
Angola,Cattle,636621.6408704235
Angola,"Cereals, Other",0.0
Angola,"Citrus, Other",425000.0
Angola,Cloves,0.0
Angola,Cocoa Beans and products,442.0
Angola,Coconut Oil,0.0
Angola,Coconuts - Incl Copra,2001.2892581330982
Angola,Coffee and products,16660.51179432397
Angola,Copra Cake,0.0
Angola,Cotton lint,1614.0000000000002
Angola,Cottonseed,3000.0
Angola,Cottonseed Cake,1452.0
Angola,Cottonseed Oil,1000.0
Angola,Dates,0.0
Angola,Eggs,4885.084549705676
Angola,"Fats, Animals, Raw",10995.241366960876
Angola,"Fish, Seafood",476180.3289102334
Angola,Fodder crops,0.0
Angola,"Fruits, Other",61889.00094727304
Angola,Goats,1301300.8715733187
Angola,Grapefruit and products,0.0
Angola,Grapes and products (excl wine),0.0
Angola,Grazing,33680062.0
Angola,Groundnut Cake,35286.43965517229
Angola,Groundnut Oil,29624.999999999894
Angola,Groundnuts,236999.9999999991
Angola,"Hard Fibres, Other",0.0
Angola,Hides and skins,17750.47944400739
Angola,Honey,23000.0
Angola,Hops,0.0
Angola,Horses,0.0
Angola,Jute,0.0
Angola,Jute-Like Fibres,825.0
Angola,"Lemons, Limes and products",993.9995013445795
Angola,Maize Germ Oil,0.0
Angola,Maize and products,2504082.2391356425
Angola,"Meat, Other",0.0
Angola,Milk - Excluding Butter,247299.2816845986
Angola,Millet and products,55940.485205027566
Angola,Mules,1.0
Angola,Mutton & Goat Meat,25997.979544665068
Angola,Nuts and products,2000.0
Angola,Oats,2993.36694744094
Angola,"Offals, Edible",57376.303001385924
Angola,"Oil, palm fruit",282227.0
Angola,"Oilcrops Oil, Other",1966.2326217900209
Angola,"Oilcrops, Other",4000.0
Angola,"Oilseed Cakes, Other",0.0
Angola,Olive Oil,1857.7463088532154
Angola,Olives (including preserved),0.0
Angola,Onions,43433.97329515326
Angola,"Oranges, Mandarines",5994.000183359797
Angola,Palm Oil,229845.26182031605
Angola,Palm kernels,23170.892310141542
Angola,Palmkernel Cake,11658.035854523716
Angola,Palmkernel Oil,9294.455755818957
Angola,Peas,0.0
Angola,Pepper,0.0
Angola,Pigmeat,227246.9011570311
Angola,Pigs,1834717.5334215914
Angola,Pimento,0.0
Angola,Pineapples and products,595899.8259782987
Angola,Plantains,0.0
Angola,Potatoes and products,463335.1338985659
Angola,Poultry Birds,56603503.77691607
Angola,Poultry Meat,266448.4084117651
Angola,"Pulses, Other and products",24702.764555994967
Angola,Rabbits and hares,0.0
Angola,Rape and Mustard Cake,0.8408275029502581
Angola,Rape and Mustard Oil,0.0
Angola,Rape and Mustardseed,0.0
Angola,Rice and products,746359.9572779031
Angola,Ricebran Oil,0.0
Angola,"Rodents, other",0.0
Angola,"Roots, Other",0.0
Angola,Rubber,0.0
Angola,Rye and products,0.0
Angola,Seed cotton,5337.0
Angola,Sesame seed,3000.0
Angola,Sesameseed Cake,0.0
Angola,Sesameseed Oil,0.0
Angola,Sheep,298794.5620325221
Angola,Silk,0.0
Angola,Sisal,553.0
Angola,"Soft-Fibres, Other",1.9993831040331103
Angola,Sorghum and products,60757.42398783457
Angola,Soyabean Cake,7643.2231229701
Angola,Soyabean Oil,35728.12133791334
Angola,Soyabeans,41000.0
Angola,"Spices, Other",990.1773301891661
Angola,Sugar (Raw Equivalent),384418.171011169
Angola,Sugar beet,0.0
Angola,Sugar cane,865000.0
Angola,Sugar non-centrifugal,0.0
Angola,Sunflower seed,12000.0
Angola,Sunflowerseed Cake,6201.999999999999
Angola,Sunflowerseed Oil,7243.270495833061
Angola,Sweet potatoes,1728000.0
Angola,"Sweeteners, Other",285375.19299438776
Angola,Tea (including mate),0.0
Angola,Tobacco,6187.923348883714
Angola,Tomatoes and products,75215.99999782511
Angola,"Vegetables, Other",732330.0002498623
Angola,Wheat and products,772911.780043848
Angola,Wine,24797.642024436387
Angola,Wool (Clean Eq.),0.0
Angola,Yams,0.0
Antigua and Barbuda,Abaca,0.0
Antigua and Barbuda,"Alcohol, Non-Food",0.0
Antigua and Barbuda,Apples and products,0.0
Antigua and Barbuda,Asses,0.0
Antigua and Barbuda,Bananas,2004.999985418912
Antigua and Barbuda,Barley and products,0.0
Antigua and Barbuda,Beans,0.0
Antigua and Barbuda,Beer,4710.064027363374
Antigua and Barbuda,"Beverages, Alcoholic",942.8175854165818
Antigua and Barbuda,"Beverages, Fermented",0.0
Antigua and Barbuda,Bovine Meat,0.0
Antigua and Barbuda,Buffaloes,0.0
Antigua and Barbuda,"Butter, Ghee",0.0
Antigua and Barbuda,"Camelids, other",0.0
Antigua and Barbuda,Camels,0.0
Antigua and Barbuda,Cassava and products,52.0
Antigua and Barbuda,Cattle,417.9711227583554
Antigua and Barbuda,"Cereals, Other",0.0
Antigua and Barbuda,"Citrus, Other",0.0
Antigua and Barbuda,Cloves,0.0
Antigua and Barbuda,Cocoa Beans and products,0.0
Antigua and Barbuda,Coconut Oil,0.0
Antigua and Barbuda,Coconuts - Incl Copra,0.0
Antigua and Barbuda,Coffee and products,0.0
Antigua and Barbuda,Copra Cake,0.0
Antigua and Barbuda,Cotton lint,18.999999999999993
Antigua and Barbuda,Cottonseed,22.999999999999993
Antigua and Barbuda,Cottonseed Cake,2.0
Antigua and Barbuda,Cottonseed Oil,3.0
Antigua and Barbuda,Dates,0.0
Antigua and Barbuda,Eggs,950.9166316580382
Antigua and Barbuda,"Fats, Animals, Raw",0.0
Antigua and Barbuda,"Fish, Seafood",5025.789888957703
Antigua and Barbuda,Fodder crops,0.0
Antigua and Barbuda,"Fruits, Other",8996.999935562395
Antigua and Barbuda,Goats,203.99999999999994
Antigua and Barbuda,Grapefruit and products,0.0
Antigua and Barbuda,Grapes and products (excl wine),0.0
Antigua and Barbuda,Grazing,42499.0
Antigua and Barbuda,Groundnut Cake,0.0
Antigua and Barbuda,Groundnut Oil,0.0
Antigua and Barbuda,Groundnuts,0.0
Antigua and Barbuda,"Hard Fibres, Other",0.0
Antigua and Barbuda,Hides and skins,34.969491819614866
Antigua and Barbuda,Honey,0.0
Antigua and Barbuda,Hops,0.0
Antigua and Barbuda,Horses,1.9996067379514013
Antigua and Barbuda,Jute,0.0
Antigua and Barbuda,Jute-Like Fibres,0.0
Antigua and Barbuda,"Lemons, Limes and products",429.0
Antigua and Barbuda,Maize Germ Oil,0.0
Antigua and Barbuda,Maize and products,11.0
Antigua and Barbuda,"Meat, Other",0.0
Antigua and Barbuda,Milk - Excluding Butter,5977.205251411398
Antigua and Barbuda,Millet and products,0.0
Antigua and Barbuda,Mules,0.0
Antigua and Barbuda,Mutton & Goat Meat,0.0
Antigua and Barbuda,Nuts and products,0.0
Antigua and Barbuda,Oats,0.0
Antigua and Barbuda,"Offals, Edible",0.0
Antigua and Barbuda,"Oil, palm fruit",0.0
Antigua and Barbuda,"Oilcrops Oil, Other",0.0
Antigua and Barbuda,"Oilcrops, Other",0.0
Antigua and Barbuda,"Oilseed Cakes, Other",0.0
Antigua and Barbuda,Olive Oil,0.0
Antigua and Barbuda,Olives (including preserved),0.0
Antigua and Barbuda,Onions,1022.9999477594249
Antigua and Barbuda,"Oranges, Mandarines",951.9671898378533
Antigua and Barbuda,Palm Oil,0.0
Antigua and Barbuda,Palm kernels,0.0
Antigua and Barbuda,Palmkernel Cake,0.0
Antigua and Barbuda,Palmkernel Oil,0.0
Antigua and Barbuda,Peas,0.0
Antigua and Barbuda,Pepper,0.0
Antigua and Barbuda,Pigmeat,923.3195171877788
Antigua and Barbuda,Pigs,1047.2580335325488
Antigua and Barbuda,Pimento,0.0
Antigua and Barbuda,Pineapples and products,47.0
Antigua and Barbuda,Plantains,0.0
Antigua and Barbuda,Potatoes and products,2001.6587852226294
Antigua and Barbuda,Poultry Birds,72069.86735880029
Antigua and Barbuda,Poultry Meat,5826.436738088208
Antigua and Barbuda,"Pulses, Other and products",0.0
Antigua and Barbuda,Rabbits and hares,0.0
Antigua and Barbuda,Rape and Mustard Cake,0.0
Antigua and Barbuda,Rape and Mustard Oil,0.0
Antigua and Barbuda,Rape and Mustardseed,0.0
Antigua and Barbuda,Rice and products,929.1057476357557
Antigua and Barbuda,Ricebran Oil,0.0
Antigua and Barbuda,"Rodents, other",0.0
Antigua and Barbuda,"Roots, Other",40.0
Antigua and Barbuda,Rubber,0.0
Antigua and Barbuda,Rye and products,0.0
Antigua and Barbuda,Seed cotton,105.0
Antigua and Barbuda,Sesame seed,0.0
Antigua and Barbuda,Sesameseed Cake,0.0
Antigua and Barbuda,Sesameseed Oil,0.0
Antigua and Barbuda,Sheep,274.99999999999994
Antigua and Barbuda,Silk,0.0
Antigua and Barbuda,Sisal,0.0
Antigua and Barbuda,"Soft-Fibres, Other",0.0
Antigua and Barbuda,Sorghum and products,0.0
Antigua and Barbuda,Soyabean Cake,0.0
Antigua and Barbuda,Soyabean Oil,0.0
Antigua and Barbuda,Soyabeans,0.0
Antigua and Barbuda,"Spices, Other",0.0
Antigua and Barbuda,Sugar (Raw Equivalent),1982.3519293526751
Antigua and Barbuda,Sugar beet,0.0
Antigua and Barbuda,Sugar cane,0.0
Antigua and Barbuda,Sugar non-centrifugal,0.0
Antigua and Barbuda,Sunflower seed,0.0
Antigua and Barbuda,Sunflowerseed Cake,0.0
Antigua and Barbuda,Sunflowerseed Oil,0.0
Antigua and Barbuda,Sweet potatoes,70.0
Antigua and Barbuda,"Sweeteners, Other",7343.8151178908665
Antigua and Barbuda,Tea (including mate),0.0
Antigua and Barbuda,Tobacco,0.0
Antigua and Barbuda,Tomatoes and products,35.0
Antigua and Barbuda,"Vegetables, Other",1995.000013102247
Antigua and Barbuda,Wheat and products,6993.641196850114
Antigua and Barbuda,Wine,484.1407013408311
Antigua and Barbuda,Wool (Clean Eq.),0.0
Antigua and Barbuda,Yams,139.0
Argentina,Abaca,0.0
Argentina,"Alcohol, Non-Food",878774.4406670325
Argentina,Apples and products,480513.7069447308
Argentina,Asses,1079.2563622348048
Argentina,Bananas,608312.971992061
Argentina,Barley and products,4493417.676316417
Argentina,Beans,634340.3609910995
Argentina,Beer,1836382.6145350395
Argentina,"Beverages, Alcoholic",71347.53613569975
Argentina,"Beverages, Fermented",13999.996379779845
Argentina,Bovine Meat,3176004.38147886
Argentina,Buffaloes,0.0
Argentina,"Butter, Ghee",39909.65044696712
Argentina,"Camelids, other",0.0
Argentina,Camels,66.0
Argentina,Cassava and products,198976.27707961094
Argentina,Cattle,13988385.382621149
Argentina,"Cereals, Other",5960.298431848822
Argentina,"Citrus, Other",1000.0
Argentina,Cloves,0.0
Argentina,Cocoa Beans and products,9976.899970784923
Argentina,Coconut Oil,3826.825898709046
Argentina,Coconuts - Incl Copra,5016.3340915542785
Argentina,Coffee and products,36994.55860223495
Argentina,Copra Cake,0.0
Argentina,Cotton lint,367150.84930740355
Argentina,Cottonseed,535000.0
Argentina,Cottonseed Cake,68358.99999999999
Argentina,Cottonseed Oil,20000.0
Argentina,Dates,0.0
Argentina,Eggs,861582.4183125689
Argentina,"Fats, Animals, Raw",376449.1016066707
Argentina,"Fish, Seafood",836927.7924387979
Argentina,Fodder crops,72050000.0
Argentina,"Fruits, Other",970583.9813084881
Argentina,Goats,1109821.2192075427
Argentina,Grapefruit and products,104567.87523141451
Argentina,Grapes and products (excl wine),2059139.9211450936
Argentina,Grazing,834713157.0
Argentina,Groundnut Cake,85723.72839496432
Argentina,Groundnut Oil,70001.4113955286
Argentina,Groundnuts,1285229.0973244472
Argentina,"Hard Fibres, Other",1670.9999351319832
Argentina,Hides and skins,534524.5252390524
Argentina,Honey,74000.0
Argentina,Hops,1343.6639506647498
Argentina,Horses,87725.23258020777
Argentina,Jute,0.0
Argentina,Jute-Like Fibres,0.0
Argentina,"Lemons, Limes and products",1824406.999860843
Argentina,Maize Germ Oil,50000.410387006465
Argentina,Maize and products,58400241.01640089
Argentina,"Meat, Other",72142.61775846465
Argentina,Milk - Excluding Butter,11095104.863053363
Argentina,Millet and products,5000.561346534506
Argentina,Mules,568.577372917186
Argentina,Mutton & Goat Meat,64998.21451129852
Argentina,Nuts and products,26226.744795033774
Argentina,Oats,608076.5777963778
Argentina,"Offals, Edible",605591.0659482789
Argentina,"Oil, palm fruit",0.0
Argentina,"Oilcrops Oil, Other",261676.59879477814
Argentina,"Oilcrops, Other",37999.99999999993
Argentina,"Oilseed Cakes, Other",44967.06030677289
Argentina,Olive Oil,32347.04490771802
Argentina,Olives (including preserved),321000.0
Argentina,Onions,650738.8791047281
Argentina,"Oranges, Mandarines",1490716.0000120148
Argentina,Palm Oil,2955.861111611395
Argentina,Palm kernels,0.0
Argentina,Palmkernel Cake,0.0
Argentina,Palmkernel Oil,10856.087677941576
