area,item,amount [t],absolute_losses [t],relative_losses,al/capita [kg]
Central African Republic,Fodder crops,0.0,0.0,0.0,0.0
Central African Republic,"Fruits, Other",25000.0,0.0,0.0,0.0
Central African Republic,Goats,1207646.870654185,0.042269930243492126,3.500189482696925e-08,8.017777272625765e-06
Central African Republic,Grapefruit and products,5000.0,0.0,0.0,0.0
Central African Republic,Grapes and products (excl wine),0.0,0.0,0.0,0.0
Central African Republic,Grazing,29284484.0,0.0,0.0,0.0
Central African Republic,Groundnut Cake,38509.6220362048,0.0,0.0,0.0
Central African Republic,Groundnut Oil,28000.00000000001,0.0,0.0,0.0
Central African Republic,Groundnuts,150000.00000000003,0.0,0.0,0.0
Central African Republic,"Hard Fibres, Other",0.0,0.0,0.0,0.0
Central African Republic,Hides and skins,14201.213801271046,0.0043530772727535805,3.065284418513059e-07,8.256934379218882e-07
Central African Republic,Honey,17000.0,0.0,0.0,0.0
Central African Republic,Hops,0.0,0.0,0.0,0.0
Central African Republic,Horses,0.0,0.0,0.0,0.0
Central African Republic,Jute,0.0,0.0,0.0,0.0
Central African Republic,Jute-Like Fibres,115.0,0.0,0.0,0.0
Central African Republic,"Lemons, Limes and products",3000.0,0.0,0.0,0.0
Central African Republic,Maize Germ Oil,0.0,0.0,0.0,0.0
Central African Republic,Maize and products,95572.45790543332,0.1474019307643175,1.5423031557437739e-06,2.795925717443683e-05
Central African Republic,"Meat, Other",0.0,0.0,0.0,0.0
Central African Republic,Milk - Excluding Butter,81906.60918527775,0.028138442779891193,3.435428885811831e-07,5.337311079249456e-06
Central African Republic,Millet and products,10000.0,0.0,0.0,0.0
Central African Republic,Mules,0.0,0.0,0.0,0.0
Central African Republic,Mutton & Goat Meat,27981.242515585116,0.001357699693471659,4.852177759584464e-08,2.575290208112894e-07
Central African Republic,Nuts and products,0.0,0.0,0.0,0.0
Central African Republic,Oats,0.0,0.0,0.0,0.0
Central African Republic,"Offals, Edible",17993.989488560725,1.006401654041838,5.5926750980206386e-05,0.00019089466820570268
Central African Republic,"Oil, palm fruit",3677.0,0.0,0.0,0.0
Central African Republic,"Oilcrops Oil, Other",0.0,0.0,0.0,0.0
Central African Republic,"Oilcrops, Other",57000.0,0.0,0.0,0.0
Central African Republic,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0
Central African Republic,Olive Oil,0.0,0.0,0.0,0.0
Central African Republic,Olives (including preserved),0.0,0.0,0.0,0.0
Central African Republic,Onions,0.0,0.0,0.0,0.0
Central African Republic,"Oranges, Mandarines",35000.0,0.0,0.0,0.0
Central African Republic,Palm Oil,5468.881715679738,0.0,0.0,0.0
Central African Republic,Palm kernels,238.0,0.0,0.0,0.0
Central African Republic,Palmkernel Cake,0.0,0.0,0.0,0.0
Central African Republic,Palmkernel Oil,0.0,0.0,0.0,0.0
Central African Republic,Peas,595.1069962593882,8.196961519382967,0.013586785589079109,0.0015548029390186936
Central African Republic,Pepper,0.0,0.0,0.0,0.0
Central African Republic,Pigmeat,19978.550956928804,6.739324130085151,0.00033721422282628755,0.0012783176960973165
Central African Republic,Pigs,597383.9392709773,207.42515473568346,0.0003471019949142784,0.039344486301031795
Central African Republic,Pimento,117.0,0.0,0.0,0.0
Central African Republic,Pineapples and products,17942.654281433563,0.224945097197633,1.2536733617674045e-05,4.266767599356168e-05
Central African Republic,Plantains,88000.0,0.0,0.0,0.0
Central African Republic,Potatoes and products,1000.0,0.0,0.0,0.0
Central African Republic,Poultry Birds,7264483.783724495,2412.406542217359,0.0003319720660724945,0.45758623766600526
Central African Republic,Poultry Meat,14552.16270073301,6.155526647213264,0.00042281852553793797,0.0011675827560814883
Central African Republic,"Pulses, Other and products",48999.999999999985,0.0,0.0,0.0
Central African Republic,Rabbits and hares,0.0,0.0,0.0,0.0
Central African Republic,Rape and Mustard Cake,0.0,0.0,0.0,0.0
Central African Republic,Rape and Mustard Oil,0.0,0.0,0.0,0.0
Central African Republic,Rape and Mustardseed,0.0,0.0,0.0,0.0
Central African Republic,Rice and products,24739.131819269627,287.9547622873579,0.011505724461734146,0.05461937446578562
Central African Republic,Ricebran Oil,0.0,0.0,0.0,0.0
Central African Republic,"Rodents, other",0.0,0.0,0.0,0.0
Central African Republic,"Roots, Other",134000.0,0.0,0.0,0.0
Central African Republic,Rubber,1208.0,0.0,0.0,0.0
Central African Republic,Rye and products,0.0,0.0,0.0,0.0
Central African Republic,Seed cotton,27500.000000000004,0.0,0.0,0.0
Central African Republic,Sesame seed,7000.0,0.0,0.0,0.0
Central African Republic,Sesameseed Cake,2040.0,0.0,0.0,0.0
Central African Republic,Sesameseed Oil,2000.0,0.0,0.0,0.0
Central African Republic,Sheep,161252.94442810543,0.03175693197408691,1.9693857888913868e-07,6.0236675566635886e-06
Central African Republic,Silk,0.0,0.0,0.0,0.0
Central African Republic,Sisal,251.0,0.0,0.0,0.0
Central African Republic,"Soft-Fibres, Other",0.0,0.0,0.0,0.0
Central African Republic,Sorghum and products,31845.285883057117,2.190063241869211e-09,6.872280522429719e-14,4.1541207153933065e-13
Central African Republic,Soyabean Cake,0.0,0.0,0.0,0.0
Central African Republic,Soyabean Oil,0.0,0.0,0.0,0.0
Central African Republic,Soyabeans,0.0,0.0,0.0,0.0
Central African Republic,"Spices, Other",0.0,0.0,0.0,0.0
Central African Republic,Sugar (Raw Equivalent),29625.314568414786,0.0,0.0,0.0
Central African Republic,Sugar beet,0.0,0.0,0.0,0.0
Central African Republic,Sugar cane,128000.0,0.0,0.0,0.0
Central African Republic,Sugar non-centrifugal,0.0,0.0,0.0,0.0
Central African Republic,Sunflower seed,0.0,0.0,0.0,0.0
Central African Republic,Sunflowerseed Cake,0.0,0.0,0.0,0.0
Central African Republic,Sunflowerseed Oil,0.0,0.0,0.0,0.0
Central African Republic,Sweet potatoes,0.0,0.0,0.0,0.0
Central African Republic,"Sweeteners, Other",3854.8845537492944,0.004799797774467152,1.2451194663087861e-06,9.104275613335654e-07
Central African Republic,Tea (including mate),0.0,0.0,0.0,0.0
Central African Republic,Tobacco,1521.8781977427425,0.0,0.0,0.0
Central African Republic,Tomatoes and products,990.6218951611394,6.378104838150193,0.006397296728339774,0.0012098014763489773
Central African Republic,"Vegetables, Other",95000.0,0.0,0.0,0.0
Central African Republic,Wheat and products,15330.824928019994,-16.963854482239185,-0.001107745094511392,-0.003217710702154956
Central African Republic,Wine,0.0,0.0,0.0,0.0
Central African Republic,Wool (Clean Eq.),0.0,0.0,0.0,0.0
Central African Republic,Yams,492000.00000000146,0.0,0.0,0.0
Chad,Abaca,0.0,0.0,0.0,0.0
Chad,"Alcohol, Non-Food",0.0,0.0,0.0,0.0
Chad,Apples and products,0.0,0.0,0.0,0.0
Chad,Asses,141.99848399943303,5.193752485865843e-07,3.657611213903067e-09,3.170946836405989e-11
Chad,Bananas,0.0,0.0,0.0,0.0
Chad,Barley and products,0.0,0.0,0.0,0.0
Chad,Beans,155999.99999999956,0.0,0.0,0.0
Chad,Beer,50547.41100659537,0.7066707531703287,1.398015961107113e-05,4.314443930942404e-05
Chad,"Beverages, Alcoholic",0.0,0.0,0.0,0.0
Chad,"Beverages, Fermented",25394.340611353706,0.0,0.0,0.0
Chad,Bovine Meat,473010.9378309354,0.0016750280046835542,3.541203552615002e-09,1.0226565025570895e-07
Chad,Buffaloes,0.0,0.0,0.0,0.0
Chad,"Butter, Ghee",999.6532815554348,4.922298671772296e-06,4.924005869710868e-09,3.0052158711024366e-10
Chad,"Camelids, other",0.0,0.0,0.0,0.0
Chad,Camels,41659.5555014719,0.00015280197112588212,3.6678732273642822e-09,9.329033839344395e-09
Chad,Cassava and products,294000.0,0.0,0.0,0.0
Chad,Cattle,4048666.504458034,0.01670826692134142,4.126856745223506e-09,1.0200914710555756e-06
Chad,"Cereals, Other",546999.9999999976,0.0,0.0,0.0
Chad,"Citrus, Other",0.0,0.0,0.0,0.0
Chad,Cloves,0.0,0.0,0.0,0.0
Chad,Cocoa Beans and products,0.0,0.0,0.0,0.0
Chad,Coconut Oil,0.0,0.0,0.0,0.0
Chad,Coconuts - Incl Copra,0.0,0.0,0.0,0.0
Chad,Coffee and products,0.0,0.0,0.0,0.0
Chad,Copra Cake,0.0,0.0,0.0,0.0
Chad,Cotton lint,15207.558317856552,0.0,0.0,0.0
Chad,Cottonseed,24085.4582164342,0.0,0.0,0.0
Chad,Cottonseed Cake,14776.696231984784,0.0,0.0,0.0
Chad,Cottonseed Oil,5307.721347695686,0.0,0.0,0.0
Chad,Dates,21000.0,0.0,0.0,0.0
Chad,Eggs,4059.6093940992814,0.026848063140732847,6.61341596619458e-06,1.6391574514075546e-06
Chad,"Fats, Animals, Raw",21000.346439914876,4.829969839192927e-05,2.2999476767537885e-09,2.9488462577307277e-09
Chad,"Fish, Seafood",107655.23395566847,0.0,0.0,0.0
Chad,Fodder crops,0.0,0.0,0.0,0.0
Chad,"Fruits, Other",105000.0,0.0,0.0,0.0
Chad,Goats,11096912.021194307,0.005397303029894829,4.863788261033619e-10,3.2952207511514334e-07
Chad,Grapefruit and products,0.0,0.0,0.0,0.0
Chad,Grapes and products (excl wine),0.0,0.0,0.0,0.0
Chad,Grazing,273945401.0,0.0,0.0,0.0
Chad,Groundnut Cake,127830.66785714297,0.0,0.0,0.0
Chad,Groundnut Oil,66971.42857142862,0.0,0.0,0.0
Chad,Groundnuts,879000.0000000006,0.0,0.0,0.0
Chad,"Hard Fibres, Other",0.0,0.0,0.0,0.0
Chad,Hides and skins,130530.4890109008,0.00036201054172124714,2.7733791929662743e-09,2.2101865368835334e-08
Chad,Honey,1000.0,0.0,0.0,0.0
Chad,Hops,0.0,0.0,0.0,0.0
Chad,Horses,12012.8720452168,4.3914544221479446e-05,3.6556240257112904e-09,2.681119006927356e-09
Chad,Jute,0.0,0.0,0.0,0.0
Chad,Jute-Like Fibres,0.0,0.0,0.0,0.0
Chad,"Lemons, Limes and products",995.3907398414676,1.5737236782247237,0.0015785153190605028,9.608070720397405e-05
Chad,Maize Germ Oil,0.0,0.0,0.0,0.0
Chad,Maize and products,430076.7944277148,0.32085438311332837,7.460391908686859e-07,1.9589154351289662e-05
Chad,"Meat, Other",14000.269962714036,4.404559513204731e-05,3.1460533067573238e-09,2.689120071117538e-09
Chad,Milk - Excluding Butter,396726.91951847234,0.11022618389688432,2.77838855478052e-07,6.729650095342615e-06
Chad,Millet and products,726912.9999999999,0.0,0.0,0.0
Chad,Mules,0.0,0.0,0.0,0.0
Chad,Mutton & Goat Meat,323002.1402582386,0.0001429400290362537,4.4253589681630956e-10,8.726931714627662e-09
Chad,Nuts and products,0.0,0.0,0.0,0.0
Chad,Oats,0.0,0.0,0.0,0.0
Chad,"Offals, Edible",132024.2794262437,0.007842745369998738,5.9403807650681983e-08,4.788239079049866e-07
Chad,"Oil, palm fruit",0.0,0.0,0.0,0.0
Chad,"Oilcrops Oil, Other",0.0,0.0,0.0,0.0
Chad,"Oilcrops, Other",23999.99999999994,0.0,0.0,0.0
Chad,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0
Chad,Olive Oil,0.0,0.0,0.0,0.0
Chad,Olives (including preserved),0.0,0.0,0.0,0.0
Chad,Onions,22000.0,0.0,0.0,0.0
Chad,"Oranges, Mandarines",997.0159773520052,-0.015994934274203843,-1.6043063747472885e-05,-9.76540302475602e-07
Chad,Palm Oil,2935.875823775916,0.0,0.0,0.0
Chad,Palm kernels,0.0,0.0,0.0,0.0
Chad,Palmkernel Cake,0.0,0.0,0.0,0.0
Chad,Palmkernel Oil,0.0,0.0,0.0,0.0
Chad,Peas,0.0,0.0,0.0,0.0
Chad,Pepper,0.0,0.0,0.0,0.0
Chad,Pigmeat,3046.426845350285,0.0032412656291853637,1.063955363145297e-06,1.978893106821471e-07
Chad,Pigs,86155.27410323128,0.10727991441672202,1.24519110344945e-06,6.549771213691159e-06
Chad,Pimento,0.0,0.0,0.0,0.0
Chad,Pineapples and products,0.0,0.0,0.0,0.0
Chad,Plantains,0.0,0.0,0.0,0.0
Chad,Potatoes and products,39999.99999999993,0.0,0.0,0.0
Chad,Poultry Birds,8072423.342599255,56.49607080966234,6.998601661312165e-06,0.0034492601927179124
Chad,Poultry Meat,8846.391125054746,0.22966701880432083,2.596098829177329e-05,1.4021883189201467e-05
Chad,"Pulses, Other and products",44000.00000000007,0.0,0.0,0.0
Chad,Rabbits and hares,0.0,0.0,0.0,0.0
Chad,Rape and Mustard Cake,0.0,0.0,0.0,0.0
Chad,Rape and Mustard Oil,0.0,0.0,0.0,0.0
Chad,Rape and Mustardseed,0.0,0.0,0.0,0.0
Chad,Rice and products,279417.87158383493,315.51436833885964,0.00112791101878984,0.019263129901692887
Chad,Ricebran Oil,0.0,0.0,0.0,0.0
Chad,"Rodents, other",0.0,0.0,0.0,0.0
Chad,"Roots, Other",25000.0,0.0,0.0,0.0
Chad,Rubber,0.0,0.0,0.0,0.0
Chad,Rye and products,0.0,0.0,0.0,0.0
Chad,Seed cotton,55144.950064837714,0.0,0.0,0.0
Chad,Sesame seed,192743.99013688575,0.0,0.0,0.0
Chad,Sesameseed Cake,0.0,0.0,0.0,0.0
Chad,Sesameseed Oil,8587.603520950353,0.0,0.0,0.0
Chad,Sheep,10608263.968204806,0.005685584619641304,5.359580557140475e-10,3.471225594949507e-07
Chad,Silk,0.0,0.0,0.0,0.0
Chad,Sisal,0.0,0.0,0.0,0.0
Chad,"Soft-Fibres, Other",0.0,0.0,0.0,0.0
Chad,Sorghum and products,1019286.0247667704,5.902256816625595e-08,5.795364188543317e-14,3.6035106854373983e-12
Chad,Soyabean Cake,0.0,0.0,0.0,0.0
Chad,Soyabean Oil,0.0,0.0,0.0,0.0
Chad,Soyabeans,0.0,0.0,0.0,0.0
Chad,"Spices, Other",0.0,0.0,0.0,0.0
Chad,Sugar (Raw Equivalent),146632.08210820623,0.0,0.0,0.0
Chad,Sugar beet,0.0,0.0,0.0,0.0
Chad,Sugar cane,456000.0,0.0,0.0,0.0
Chad,Sugar non-centrifugal,0.0,0.0,0.0,0.0
Chad,Sunflower seed,0.0,0.0,0.0,0.0
Chad,Sunflowerseed Cake,0.0,0.0,0.0,0.0
Chad,Sunflowerseed Oil,0.0,0.0,0.0,0.0
Chad,Sweet potatoes,206000.0,0.0,0.0,0.0
Chad,"Sweeteners, Other",16865.13485525378,65.0481654057512,0.003842141890986861,0.003971392069004117
Chad,Tea (including mate),1993.6122838783665,0.0,0.0,0.0
Chad,Tobacco,1208.2718300538445,0.0,0.0,0.0
Chad,Tomatoes and products,0.0,0.0,0.0,0.0
Chad,"Vegetables, Other",89000.0,0.0,0.0,0.0
Chad,Wheat and products,75521.27302717535,0.1086663541791495,1.438881966131511e-06,6.634417657481096e-06
Chad,Wine,0.0,0.0,0.0,0.0
Chad,Wool (Clean Eq.),0.0,0.0,0.0,0.0
Chad,Yams,458000.0,0.0,0.0,0.0
Chile,Abaca,0.0,0.0,0.0,0.0
Chile,"Alcohol, Non-Food",56885.48565578998,4.565511251355929,8.025148787349501e-05,0.00023770424402978424
Chile,Apples and products,1621847.1220477682,-0.1654691956937313,-1.0202516032009612e-07,-8.615186319147336e-06
Chile,Asses,0.0,0.0,0.0,0.0
Chile,Bananas,230995.98405876593,0.0,0.0,0.0
Chile,Barley and products,286410.7412016317,-4.5863736886531115e-05,-1.6013279591220453e-10,-2.387904509436042e-09
Chile,Beans,41506.17858734017,8.08892444340745,0.0001948468545449611,0.000421151447006764
Chile,Beer,1118782.3394258867,6586.377281734953,0.0058526393918288955,0.3429210325973407
Chile,"Beverages, Alcoholic",70702.0977530235,275.9684833664505,0.003888081177745084,0.01436835353218892
Chile,"Beverages, Fermented",898.7590033114109,0.18523841060789437,0.00020606218051189007,9.644474393913952e-06
Chile,Bovine Meat,463066.3030797909,0.8593592612305656,1.8557983181288762e-06,4.474270947862357e-05
Chile,Buffaloes,0.0,0.0,0.0,0.0
Chile,"Butter, Ghee",32842.7747919697,0.3861270819325,1.1756696710274461e-05,2.0103782699677322e-05
Chile,"Camelids, other",1165.0,0.0,0.0,0.0
Chile,Camels,910.0,0.0,0.0,0.0
Chile,Cassava and products,7942.47327985897,0.0,0.0,0.0
Chile,Cattle,899803.9065576951,3.4401904304977506,3.823252213819295e-06,0.00017911419347769645
Chile,"Cereals, Other",101412.8493098612,-0.015588553316774778,-1.537138125673465e-07,-8.116211038974953e-07
Chile,"Citrus, Other",961.235692353408,0.0,0.0,0.0
Chile,Cloves,0.0,0.0,0.0,0.0
Chile,Cocoa Beans and products,3991.6946158768246,0.0,0.0,0.0
Chile,Coconut Oil,0.0,0.0,0.0,0.0
Chile,Coconuts - Incl Copra,3006.9114074955123,0.0,0.0,0.0
Chile,Coffee and products,17988.054692417292,0.0,0.0,0.0
Chile,Copra Cake,3.768217063546868,0.0,0.0,0.0
Chile,Cotton lint,0.0,0.0,0.0,0.0
Chile,Cottonseed,1990.441596351331,0.0,0.0,0.0
Chile,Cottonseed Cake,781.3426901511192,0.0,0.0,0.0
Chile,Cottonseed Oil,298.22240082103775,0.0,0.0,0.0
Chile,Dates,0.0,0.0,0.0,0.0
Chile,Eggs,218785.88288172783,99.76550480985316,0.0004557882416926784,0.005194310690622619
Chile,"Fats, Animals, Raw",42115.558391981154,0.17219236464734422,4.0885522406552965e-06,8.965229437128579e-06
Chile,"Fish, Seafood",3420739.3132829517,0.0,0.0,0.0
Chile,Fodder crops,4011428.494016994,0.0,0.0,0.0
Chile,"Fruits, Other",1780143.433483481,0.5661022728309035,3.1800925825997695e-07,2.9474226521038065e-05
Chile,Goats,293313.18100515084,0.1919601759291254,6.544542241471163e-07,9.99444443149831e-06
Chile,Grapefruit and products,1000.0,0.0,0.0,0.0
Chile,Grapes and products (excl wine),2777329.82582639,7.861763823311776,2.8306834485292143e-06,0.0004093242845050524
Chile,Grazing,72478337.0,0.0,0.0,0.0
Chile,Groundnut Cake,18965.57035660777,0.0,0.0,0.0
Chile,Groundnut Oil,0.0,0.0,0.0,0.0
Chile,Groundnuts,19991.621602688905,0.0,0.0,0.0
Chile,"Hard Fibres, Other",5136.936820838002,0.0,0.0,0.0
Chile,Hides and skins,36289.5691642928,0.1325745957728941,3.6532291372015635e-06,6.902522484506131e-06
Chile,Honey,12000.0,0.0,0.0,0.0
Chile,Hops,0.0,0.0,0.0,0.0
Chile,Horses,42918.99064959236,1.3226745605643373,3.081698287188406e-05,6.886531194573147e-05
Chile,Jute,0.0,0.0,0.0,0.0
Chile,Jute-Like Fibres,9535.0,0.0,0.0,0.0
Chile,"Lemons, Limes and products",209311.97637762575,0.02295215570484288,1.0965523133954491e-07,1.1950085149945102e-06
Chile,Maize Germ Oil,957.158405818953,0.0026650864861039736,2.7843657323112225e-06,1.3875825369287893e-07
Chile,Maize and products,3400505.474387355,1.9106906740926206,5.618839948873244e-07,9.948048690605172e-05
Chile,"Meat, Other",20916.499571614295,0.6271038612976554,2.9980401755280717e-05,3.2650286259539145e-05
Chile,Milk - Excluding Butter,2664090.6528984997,29.55550601799041,1.1093908572457067e-05,0.0015388132518209495
Chile,Millet and products,940.2843099614072,-5.385510098676605e-05,-5.7275340470397396e-08,-2.8039764579278865e-09
Chile,Mules,1.9913251516762036,6.204872965631658e-05,3.11585459842334e-05,3.2305793511258466e-09
Chile,Mutton & Goat Meat,14995.318805816169,0.009488506906563998,6.327641995929056e-07,4.940209840740891e-07
Chile,Nuts and products,241252.10449943863,0.2831817606347613,1.173798789499969e-06,1.4743914236268185e-05
Chile,Oats,513650.72780636535,0.6427681586355902,1.251370473132063e-06,3.3465850990841846e-05
Chile,"Offals, Edible",72939.66738370006,27.62184740329394,0.0003785510972705852,0.0014381369345560224
Chile,"Oil, palm fruit",0.0,0.0,0.0,0.0
Chile,"Oilcrops Oil, Other",172676.24717070448,0.0,0.0,0.0
Chile,"Oilcrops, Other",7168.076715906724,0.0,0.0,0.0
Chile,"Oilseed Cakes, Other",1150.3533133932312,-0.0008571658604523691,-7.451332466601457e-07,-4.462850963437158e-08
Chile,Olive Oil,23726.350534186655,0.0,0.0,0.0
Chile,Olives (including preserved),149931.7804858598,0.0,0.0,0.0
Chile,Onions,411438.3686463496,0.6313536504167132,1.5345012271961167e-06,3.287155236846213e-05
Chile,"Oranges, Mandarines",342886.0090042559,-0.009104197437409312,-2.655167441467654e-08,-4.7401183574228476e-07
Chile,Palm Oil,28885.446915963093,0.0,0.0,0.0
Chile,Palm kernels,1.9072855622916032,0.0,0.0,0.0
Chile,Palmkernel Cake,0.0,0.0,0.0,0.0
Chile,Palmkernel Oil,2956.7047191779684,0.0,0.0,0.0
Chile,Peas,11275.531195541576,60.23698388421508,0.005313886357833586,0.0031362504500627637
Chile,Pepper,999.4013947213216,0.0,0.0,0.0
Chile,Pigmeat,612760.3503535329,248.4556724082213,0.00040530522557891135,0.012935893601656949
Chile,Pigs,5176004.266945718,2402.3050849987194,0.00046390816394636936,0.12507648820029355
Chile,Pimento,997.22533290015,0.6331243516550558,0.0006344831243889626,3.296374427777739e-05
Chile,Pineapples and products,35986.669211612534,0.22648836972075514,6.2936345387454296e-06,1.1792161653313426e-05
Chile,Plantains,18000.0,0.0,0.0,0.0
Chile,Potatoes and products,1396446.2944334217,0.0,0.0,0.0
Chile,Poultry Birds,281850629.525946,133612.27550649643,0.00047382887303526466,6.9565494845595675
Chile,Poultry Meat,830262.6173514526,338.88725458900444,0.0004080022161165875,0.017644231769111073
Chile,"Pulses, Other and products",84868.58034970175,591.740229164745,0.006924151760215547,0.030809071775661945
Chile,Rabbits and hares,0.0,0.0,0.0,0.0
Chile,Rape and Mustard Cake,63017.59664881399,0.00039652580016991124,6.292302789923099e-09,2.064519401626721e-08
Chile,Rape and Mustard Oil,104091.78623099971,0.0,0.0,0.0
Chile,Rape and Mustardseed,127294.65675448874,0.0,0.0,0.0
Chile,Rice and products,478730.24663666706,9974.317867879756,0.02040970883501325,0.5193148276204494
Chile,Ricebran Oil,0.0,0.0,0.0,0.0
Chile,"Rodents, other",0.0,0.0,0.0,0.0
Chile,"Roots, Other",0.0,0.0,0.0,0.0
Chile,Rubber,0.0,0.0,0.0,0.0
Chile,Rye and products,3000.0,0.0,0.0,0.0
Chile,Seed cotton,0.0,0.0,0.0,0.0
Chile,Sesame seed,826.8602354185826,0.0,0.0,0.0
Chile,Sesameseed Cake,0.0,0.0,0.0,0.0
Chile,Sesameseed Oil,0.0,0.0,0.0,0.0
Chile,Sheep,564647.3936408184,0.36580604931805283,6.478482260652285e-07,1.9045764127477515e-05
Chile,Silk,0.0,0.0,0.0,0.0
Chile,Sisal,0.0,0.0,0.0,0.0
Chile,"Soft-Fibres, Other",7320.762805530745,0.0,0.0,0.0
Chile,Sorghum and products,14967.912549209746,5.759593477705494e-07,3.847955287739069e-11,2.99874370724692e-11
Chile,Soyabean Cake,920584.933562425,0.0,0.0,0.0
Chile,Soyabean Oil,101501.31145828957,0.0,0.0,0.0
Chile,Soyabeans,79735.20468066417,0.0,0.0,0.0
Chile,"Spices, Other",3991.3243952720663,0.34214628666950375,8.571514757238496e-05,1.7813913917355443e-05
Chile,Sugar (Raw Equivalent),728411.3794901033,0.0,0.0,0.0
Chile,Sugar beet,1259000.0,0.0,0.0,0.0
Chile,Sugar cane,0.0,0.0,0.0,0.0
Chile,Sugar non-centrifugal,0.0,0.0,0.0,0.0
Chile,Sunflower seed,3351.5522141700517,0.0,0.0,0.0
Chile,Sunflowerseed Cake,43885.92148534648,0.0,0.0,0.0
Chile,Sunflowerseed Oil,89958.54979015786,0.0,0.0,0.0
Chile,Sweet potatoes,19635.644272302277,0.0,0.0,0.0
Chile,"Sweeteners, Other",113468.46431748995,997.1163463792036,0.008711058298889518,0.05191505929492912
Chile,Tea (including mate),28968.126703519956,0.0,0.0,0.0
Chile,Tobacco,11324.972458294931,0.0,0.0,0.0
Chile,Tomatoes and products,781898.9925801229,18.007419792935252,2.302983538271519e-05,0.0009375598641960161
Chile,"Vegetables, Other",1156484.9303264825,-4.930329673690721,-4.263220871658646e-06,-0.0002566985871635298
Chile,Wheat and products,2215785.3736196174,-10.739901321008801,-4.84701880676397e-06,-0.0005591750811492748
Chile,Wine,1034656.4721847726,2.9260180902201682,2.8280012681625166e-06,0.00015234370914028324
Chile,Wool (Clean Eq.),6643.08995804897,0.004187987809928018,6.304272854862347e-07,2.1804841157038723e-07
Chile,Yams,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",Abaca,0.0,0.0,0.0,0.0
"China, Hong Kong SAR","Alcohol, Non-Food",1040.892247085777,0.07938151228904644,7.625713334369344e-05,1.0581511112980531e-05
"China, Hong Kong SAR",Apples and products,111884.68045575709,-4.706312056441675,-4.206572349030324e-05,-0.0006273487603141008
"China, Hong Kong SAR",Asses,0.5956238844706141,-3.926220874861386e-06,-6.59182221895982e-06,-5.233630428718173e-10
"China, Hong Kong SAR",Bananas,57989.992662763114,0.0,0.0,0.0
"China, Hong Kong SAR",Barley and products,9629.252327530392,-2.772192601696588e-06,-2.8789282069396904e-10,-3.6953172062738023e-10
"China, Hong Kong SAR",Beans,9054.81390299688,5.657153451287741,0.0006243774099650157,0.000754095385518341
"China, Hong Kong SAR",Beer,161665.83466136112,206.83136143843876,0.0012777411191170485,0.02757050459815601
"China, Hong Kong SAR","Beverages, Alcoholic",12466.048584765696,31.487159454783978,0.0025194694457542077,0.004197220713984321
"China, Hong Kong SAR","Beverages, Fermented",12216.55520871544,8.368729790819998,0.0006845629333087633,0.0011155469923607422
"China, Hong Kong SAR",Bovine Meat,357116.1202490451,0.3173651095130481,8.886880470404535e-07,4.230459128766167e-05
"China, Hong Kong SAR",Buffaloes,0.0,0.0,0.0,0.0
"China, Hong Kong SAR","Butter, Ghee",7941.842258726063,0.07372000821123947,9.28239588637858e-06,9.826835791384707e-06
"China, Hong Kong SAR","Camelids, other",0.0,0.0,0.0,0.0
"China, Hong Kong SAR",Camels,3.647258784806214,2.8111174151579377e-05,7.707420598745962e-06,3.747203764533388e-09
"China, Hong Kong SAR",Cassava and products,7952.54617797635,0.0,0.0,0.0
"China, Hong Kong SAR",Cattle,22159.998454788427,-0.10903627072912059,-4.92043388256036e-06,-1.4534473798344952e-05
"China, Hong Kong SAR","Cereals, Other",982.8843558755214,-3.897092494753451e-05,-3.964955408441995e-08,-5.194802461232126e-09
"China, Hong Kong SAR","Citrus, Other",960.0648301191547,0.0,0.0,0.0
"China, Hong Kong SAR",Cloves,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",Cocoa Beans and products,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",Coconut Oil,216.3414923007996,0.0,0.0,0.0
"China, Hong Kong SAR",Coconuts - Incl Copra,5609.174662637524,0.0,0.0,0.0
"China, Hong Kong SAR",Coffee and products,17987.17585363576,0.0,0.0,0.0
"China, Hong Kong SAR",Copra Cake,139.56941784962132,0.0,0.0,0.0
"China, Hong Kong SAR",Cotton lint,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",Cottonseed,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",Cottonseed Cake,735.125806027406,-0.007969295475731997,-1.0840840852344158e-05,-1.0623026219509248e-06
"China, Hong Kong SAR",Cottonseed Oil,28.65418096229321,-28.65418096229321,-1.0,-0.0038195862681706413
"China, Hong Kong SAR",Dates,7.08467420044588,-7.08467420044588,-1.0,-0.0009443831015828216
"China, Hong Kong SAR",Eggs,181954.92808749375,139.9104970866756,0.0007683386205462606,0.018649990873877215
"China, Hong Kong SAR","Fats, Animals, Raw",6696.42217319297,-0.0014477399690804305,-2.1619608858713946e-07,-1.9298292675188195e-07
"China, Hong Kong SAR","Fish, Seafood",435702.00662985025,0.0,0.0,0.0
"China, Hong Kong SAR",Fodder crops,0.0,0.0,0.0,0.0
