area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Russian Federation,Rye and products,12580777.347170236,-10138763.392652962,-1.0,145761663.0,-69.5571330896037
Guyana,Milk - Excluding Butter,120547.43534641966,-55100.68847321102,-0.8419163840176616,791842.0,-69.58545830255407
Estonia,Soyabeans,93546.01217869832,-92739.59603946644,-1.0,1329086.0,-69.77697157254417
Bolivia (Plurinational State of),Soyabeans,2314714.6559129227,-834682.3855263863,-0.5639622880036219,11862346.0,-70.36402289449207
Cabo Verde,Pigs,88930.63537040957,-41333.42559290181,-0.8684001811474689,579933.0,-71.27276011694767
Bolivia (Plurinational State of),Poultry Birds,136451278.7783411,-847413.5225192308,-0.006249184128494845,11862346.0,-71.4372622851526
Pakistan,Mutton & Goat Meat,17132332.892415825,-16384362.798468783,-1.0,225112860.0,-72.78288232164428
Canada,Soyabeans,6694744.968400991,-2754745.421676757,-0.6991740453287838,37758232.0,-72.95747909162581
Brazil,Milk - Excluding Butter,53328551.10806971,-15701450.549587771,-0.41729100346660464,212564935.0,-73.86660715977341
Tajikistan,"Fats, Animals, Raw",712466.5461181788,-699475.711605157,-1.0,9442817.0,-74.0748985821876
Gabon,Sorghum and products,168531.81320728015,-168531.81320728015,-1.0,2267995.0,-74.30872343513992
Gambia,Sorghum and products,220625.2913712173,-190625.2913712173,-1.0,2541049.0,-75.01834532557903
Israel,Soyabeans,915267.7385913336,-673609.0536967515,-1.0,8685594.0,-77.55474797656343
Malta,Barley and products,55553.62843988201,-39569.36460798564,-1.0,509595.0,-77.64865159192229
Kenya,"Beverages, Fermented",4286749.410244238,-4047382.122410484,-1.0,51460211.0,-78.65070981559877
Sudan,Soyabeans,3470443.2761408747,-3470443.2761408747,-1.0,43828068.0,-79.18312247167442
Lithuania,Pigs,1259585.4543469716,-226314.64381318563,-0.21902742389119845,2835900.0,-79.80346409012505
Algeria,Milk - Excluding Butter,7038826.069828361,-3475141.015069021,-0.9751537977319102,43090987.0,-80.64658660682386
Latvia,Wheat and products,2983273.4439427424,-154172.25813608803,-0.05449513750499846,1907244.0,-80.83509930354376
Mozambique,Poultry Birds,44918196.08643163,-2519978.5934446454,-0.0594359560955946,30720752.0,-82.0285451815973
Sweden,Milk - Excluding Butter,4533414.610584228,-851554.4496157584,-0.23128375668449253,10321414.0,-82.50366176724995
Estonia,Poultry Birds,12240079.187838549,-114218.39665938728,-0.009419405238634715,1329086.0,-85.93755156505092
Switzerland,Soyabean Cake,977994.2590495346,-744529.4223455504,-1.0,8606431.0,-86.50849839446228
Argentina,Poultry Birds,759622543.8880013,-3914469.7073642015,-0.005179870165617162,44908441.0,-87.16556665514622
