area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Uruguay,Eggs,5164799.610659835,-5113909.100988999,-1.0,3428271.0,-1491.6875302416288
"China, Hong Kong SAR",Poultry Birds,32476536.214483537,-11523276.945681036,-0.5499515277242881,7501907.0,-1536.0463607028234
Azerbaijan,Poultry Birds,111910549.1304452,-16750699.477220997,-0.17602696450512356,10273528.0,-1630.4719739140241
Egypt,Soyabeans,184100515.4727919,-182067700.20703286,-1.0,106538719.0,-1708.9345724818868
Ireland,Soyabeans,8438108.404548138,-8427136.637124162,-1.0,4925074.0,-1711.0680239777437
Kuwait,Soyabeans,7805193.606227689,-7804632.148730324,-1.0,4468361.0,-1746.64315365977
Nicaragua,Poultry Birds,72977990.13854174,-11942926.600279018,-0.1956732066444402,6709705.0,-1779.94809015881
Saudi Arabia,Poultry Birds,705581935.7943269,-64551188.51299977,-0.10069905193591344,36229972.0,-1781.706828616919
Uruguay,Poultry Meat,6241141.942853698,-6171963.018123397,-1.0,3428271.0,-1800.313632768062
Ghana,Soyabeans,61952996.030906886,-61774424.64816709,-1.0,31849246.0,-1939.5882919227379
Sweden,Soyabean Cake,22577585.122809097,-22355838.908358265,-1.0,10321414.0,-2165.96668909495
"China, mainland",Soyabeans,3222150700.4215016,-3131118625.3834815,-1.0,1423998019.0,-2198.8223182938864
Cuba,Soyabeans,27421123.24904399,-27370515.95858331,-1.0,11309236.0,-2420.191422177706
Afghanistan,Poultry Birds,127054515.045018,-93170860.73313412,-1.0,38326027.0,-2431.0075430759916
Gabon,Poultry Birds,10572579.963911042,-5547767.432175574,-1.0,2267995.0,-2446.1109624031687
Latvia,Soyabeans,4708536.809079466,-4707919.536695828,-1.0,1907244.0,-2468.4411311273375
Turkey,Poultry Birds,1406175318.4557965,-210331666.11650467,-0.1758855898135654,83811681.0,-2509.5746035269794
Egypt,Poultry Birds,1535794328.9122157,-282479033.7228427,-0.22538545153568945,106538719.0,-2651.4213459131483
Oman,Soyabeans,12747285.420515388,-12747285.420515388,-1.0,4589136.0,-2777.7092290390583
Honduras,Poultry Birds,124791981.68638404,-30863189.424562752,-0.32858071184960336,10041790.0,-3073.4748908872575
Dominican Republic,Poultry Birds,203489647.4708801,-34823880.997620046,-0.20646679955141312,10939347.0,-3183.360121734876
South Africa,Poultry Birds,1181313288.2299142,-198796359.19268858,-0.20233377493809734,58466143.0,-3400.1962331034665
Kiribati,Poultry Birds,1489331.8977657424,-444114.0372243874,-0.4249009263909489,125256.0,-3545.6508049465688
Mongolia,Soyabeans,11961144.381164797,-11960481.940826124,-1.0,3266463.0,-3661.6003122723646
Lithuania,Soyabeans,11529088.167568456,-11525359.760569038,-1.0,2835900.0,-4064.0924435167103
Ghana,Poultry Birds,239257719.3772298,-135100703.12465727,-1.0,31849246.0,-4241.880737919424
"China, mainland",Poultry Birds,19776898451.544304,-6150251068.106262,-0.45134000279344844,1423998019.0,-4319.002544979146
Peru,Poultry Birds,837680815.4716898,-146148650.2475772,-0.2113403505970155,33090281.0,-4416.663921577976
Gambia,Soyabeans,11372111.282005858,-11372111.282005858,-1.0,2541049.0,-4475.360877340759
Honduras,Soyabeans,47185456.04251602,-47184456.04251602,-1.0,10041790.0,-4698.809280269356
Gabon,Soyabeans,11499839.940917928,-11494664.787551751,-1.0,2267995.0,-5068.205524064979
Sweden,Poultry Birds,163621533.84663227,-52735527.70412403,-0.47558325471971186,10321414.0,-5109.331696618703
Uruguay,Milk - Excluding Butter,22073128.00592162,-19862550.822671738,-1.0,3428271.0,-5793.751667435782
Lithuania,Poultry Birds,70948593.14933401,-17513279.980760887,-0.32774730683268394,2835900.0,-6175.563306449764
Barbados,Soyabeans,1782970.3718928313,-1771445.9631467492,-1.0,280427.0,-6316.959362496297
Jordan,Poultry Birds,357153521.90221876,-99226413.35587904,-0.38470719078391014,10817077.0,-9173.126285028668
Denmark,Pigs,93247149.18855353,-61835983.07720809,-1.0,5810778.0,-10641.601361677916
Uruguay,Soyabean Oil,42951519.135622606,-42934553.63563659,-1.0,3428271.0,-12523.675530795725
Latvia,Poultry Birds,48639009.60123808,-27027534.62486585,-1.0,1907244.0,-14170.989461687046
Uruguay,Pigs,49496060.1566503,-49370785.9059517,-1.0,3428271.0,-14401.074450051265
Sweden,Soyabeans,153752456.77599522,-153733907.06103942,-1.0,10321414.0,-14894.655621898262
Malta,Soyabeans,8265829.831081873,-8265829.831081873,-1.0,509595.0,-16220.390370945306
Togo,Soyabeans,165725330.55171046,-165723330.55171046,-1.0,8342236.0,-19865.57687312016
Denmark,Soyabeans,136871103.38392484,-136853143.63434097,-1.0,5810778.0,-23551.604214502942
Niger,Soyabeans,792427674.7496899,-792427674.7496899,-1.0,23881690.0,-33181.39020939012
Barbados,Poultry Birds,17784178.435458962,-10155443.296652105,-1.0,280427.0,-36214.213669340344
Uruguay,Rabbits and hares,161080230.39139855,-160854385.6723432,-1.0,3428271.0,-46919.97385047541
New Caledonia,Soyabeans,14038943.344674196,-14038943.344674196,-1.0,285619.0,-49152.694129851996
Uruguay,Soyabean Cake,174657235.12620384,-174595306.3287646,-1.0,3428271.0,-50928.09358675688
Denmark,Poultry Birds,527753832.6992123,-372811648.0675542,-1.0,5810778.0,-64158.645893468
Guyana,Soyabeans,50857808.016431786,-50857808.016431786,-1.0,791842.0,-64227.217066576144
Dominica,Soyabeans,26327310.889865022,-26327310.889865022,-1.0,71764.0,-366859.5798710359
Uruguay,Sorghum and products,2284162914.412265,-2284059206.7571774,-1.0,3428271.0,-666242.31478701
Guyana,Poultry Birds,622192608.3178079,-594416768.3682735,-1.0,791842.0,-750675.9787536825
Cabo Verde,Soyabeans,560825393.8565961,-560825393.8565961,-1.0,579933.0,-967052.0454200676
Uruguay,Poultry Birds,12122186124.297577,-12096451745.519007,-1.0,3428271.0,-3528440.938746968
Uruguay,Soyabeans,32841930902.94095,-32840603240.977425,-1.0,3428271.0,-9579348.669045541
